id,fishmode,d,p,q,mode,income
1013,charter,0.0,105.99,0.3975,beach,1.2499998
1014,beach,1.0,1.29,0.5333,beach,0.4166667
1014,pier,0.0,1.29,0.4522,beach,0.4166667
1014,private,0.0,39.99,0.2413,beach,0.4166667
1014,charter,0.0,74.99,1.0266,beach,0.4166667
1015,beach,0.0,6.29,0.5333,pier,4.583332
1015,pier,1.0,6.29,0.4522,pier,4.583332
1015,private,0.0,194.99,0.2413,pier,4.583332
1015,charter,0.0,229.99,1.0266,pier,4.583332
1016,beach,0.0,243.34,0.0678,private,3.75
1016,pier,0.0,243.34,0.0503,private,3.75
1016,private,1.0,41.262,0.0143,private,3.75
1016,charter,0.0,70.762,0.0289,private,3.75
1017,beach,0.0,56.862,0.2537,private,5.4166665
1017,pier,0.0,56.862,0.1498,private,5.4166665
1017,private,1.0,36.45,0.0531,private,5.4166665
1017,charter,0.0,61.45,0.0052,private,5.4166665
1018,beach,0.0,49.062,0.2537,pier,4.583332
1018,pier,1.0,49.062,0.1498,pier,4.583332
1018,private,0.0,149.702,0.0082,pier,4.583332
1018,charter,0.0,168.202,0.0044,pier,4.583332
1019,beach,0.0,49.062,0.2537,charter,4.583332
1019,pier,0.0,49.062,0.1498,charter,4.583332
1019,private,0.0,31.45,0.7369,charter,4.583332
1019,charter,1.0,56.45,2.3101,charter,4.583332
1020,beach,0.0,25.662,0.2537,private,2.0833333
1020,pier,0.0,25.662,0.1498,private,2.0833333
1020,private,1.0,16.45,0.6817,private,2.0833333
1020,charter,0.0,41.45,2.3014,private,2.0833333
1021,beach,0.0,214.326,0.0678,private,5.4166665
1021,pier,0.0,214.326,0.0789,private,5.4166665
1021,private,1.0,56.862,0.0102,private,5.4166665
1021,charter,0.0,91.862,0.0209,private,5.4166665
1022,beach,0.0,126.126,0.0678,private,2.9166665
1022,pier,0.0,126.126,0.0789,private,2.9166665
1022,private,1.0,33.462,0.0102,private,2.9166665
1022,charter,0.0,68.462,0.0209,private,2.9166665
1023,beach,1.0,11.45,0.5333,beach,1.2499998
1023,pier,0.0,11.45,0.4522,beach,1.2499998
1023,private,0.0,67.326,0.2413,beach,1.2499998
1023,charter,0.0,102.326,1.0266,beach,1.2499998
1024,beach,0.0,16.45,0.5333,charter,2.0833333
1024,pier,0.0,16.45,0.4522,charter,2.0833333
1024,private,0.0,96.726,0.2413,charter,2.0833333
1024,charter,1.0,131.726,1.0266,charter,2.0833333
1025,beach,0.0,243.34,0.0678,private,3.75
1025,pier,0.0,243.34,0.0503,private,3.75
1025,private,1.0,41.262,0.0143,private,3.75
1025,charter,0.0,70.762,0.0289,private,3.75
1026,beach,0.0,80.262,0.2537,charter,7.9166665
1026,pier,0.0,80.262,0.1498,charter,7.9166665
1026,private,0.0,51.45,0.6817,charter,7.9166665
1026,charter,1.0,76.45,2.3014,charter,7.9166665
1027,beach,0.0,96.726,0.0678,private,2.0833333
1027,pier,0.0,96.726,0.0789,private,2.0833333
1027,private,1.0,25.662,0.0102,private,2.0833333
1027,charter,0.0,60.662,0.0209,private,2.0833333
1028,beach,1.0,26.45,0.5333,beach,3.75
1028,pier,0.0,26.45,0.4522,beach,3.75
1028,private,0.0,155.526,0.2413,beach,3.75
1028,charter,0.0,190.526,1.0266,beach,3.75
1029,beach,0.0,25.662,0.2537,charter,2.0833333
1029,pier,0.0,25.662,0.1498,charter,2.0833333
1029,private,0.0,16.45,0.6817,charter,2.0833333
1029,charter,1.0,41.45,2.3014,charter,2.0833333
1030,beach,0.0,41.262,0.2537,charter,3.75
1030,pier,0.0,41.262,0.1498,charter,3.75
1030,private,0.0,26.45,0.6817,charter,3.75
1030,charter,1.0,51.45,2.3014,charter,3.75
1031,beach,1.0,21.45,0.5333,beach,2.9166665
1031,pier,0.0,21.45,0.4522,beach,2.9166665
1031,private,0.0,126.126,0.2413,beach,2.9166665
1031,charter,0.0,161.126,1.0266,beach,2.9166665
1032,beach,0.0,33.462,0.2537,charter,2.9166665
1032,pier,0.0,33.462,0.1498,charter,2.9166665
1032,private,0.0,21.45,0.0531,charter,2.9166665
1032,charter,1.0,46.45,0.0052,charter,2.9166665
1033,beach,0.0,67.326,0.0678,private,1.2499998
1033,pier,0.0,67.326,0.0789,private,1.2499998
1033,private,1.0,17.862,0.0897,private,1.2499998
1033,charter,0.0,52.862,1.0905,private,1.2499998
1034,beach,0.0,33.462,0.2537,private,2.9166665
1034,pier,0.0,33.462,0.1498,private,2.9166665
1034,private,1.0,21.45,0.7369,private,2.9166665
1034,charter,0.0,46.45,2.3101,private,2.9166665
1035,beach,0.0,17.862,0.2537,pier,1.2499998
1035,pier,1.0,17.862,0.1498,pier,1.2499998
1035,private,0.0,54.502,0.0233,pier,1.2499998
1035,charter,0.0,73.002,0.0219,pier,1.2499998
1036,beach,1.0,11.45,0.5333,beach,1.2499998
1036,pier,0.0,11.45,0.4522,beach,1.2499998
1036,private,0.0,67.326,0.2413,beach,1.2499998
1036,charter,0.0,102.326,1.0266,beach,1.2499998
1037,beach,0.0,176.748,0.0678,charter,2.9166665
1037,pier,0.0,176.748,0.0503,charter,2.9166665
1037,private,0.0,18.876,0.1082,charter,2.9166665
1037,charter,1.0,48.376,0.324,charter,2.9166665
1038,beach,0.0,14.476,0.2537,charter,2.0833333
1038,pier,0.0,14.476,0.1498,charter,2.0833333
1038,private,0.0,22.372,0.0531,charter,2.0833333
1038,charter,1.0,47.372,0.0052,charter,2.0833333
1039,beach,0.0,341.548,0.0678,private,6.2500014
1039,pier,0.0,341.548,0.0503,private,6.2500014
1039,private,1.0,36.476,0.0143,private,6.2500014
1039,charter,0.0,65.976,0.0289,private,6.2500014
1040,beach,0.0,39.846,0.2537,private,1.2499998
1040,pier,0.0,39.846,0.1498,private,1.2499998
1040,private,1.0,6.87,0.0531,private,1.2499998
1040,charter,0.0,31.87,0.0052,private,1.2499998
1041,beach,0.0,39.846,0.2537,private,1.2499998
1041,pier,0.0,39.846,0.1498,private,1.2499998
1041,private,1.0,6.87,0.6817,private,1.2499998
1041,charter,0.0,31.87,2.3014,private,1.2499998
1042,beach,0.0,74.646,0.2537,charter,2.9166665
1042,pier,0.0,74.646,0.1498,charter,2.9166665
1042,private,0.0,12.87,0.6817,charter,2.9166665
1042,charter,1.0,37.87,2.3014,charter,2.9166665
1043,beach,1.0,15.87,0.5333,beach,3.75
1043,pier,0.0,15.87,0.4522,beach,3.75
1043,private,0.0,195.73,0.1665,beach,3.75
1043,charter,0.0,230.73,0.3975,beach,3.75
1044,beach,0.0,57.246,0.2537,charter,2.0833333
1044,pier,0.0,57.246,0.1498,charter,2.0833333
1044,private,0.0,9.87,0.7369,charter,2.0833333
1044,charter,1.0,34.87,2.3101,charter,2.0833333
1045,beach,0.0,92.046,0.2537,charter,3.75
1045,pier,0.0,92.046,0.1498,charter,3.75
1045,private,0.0,15.87,0.0531,charter,3.75
1045,charter,1.0,40.87,0.0052,charter,3.75
1046,beach,0.0,90.576,0.2537,charter,4.583332
1046,pier,0.0,90.576,0.0014,charter,4.583332
1046,private,0.0,15.096,0.7369,charter,4.583332
1046,charter,1.0,40.096,2.3101,charter,4.583332
1047,beach,0.0,61.776,0.2537,charter,2.9166665
1047,pier,0.0,61.776,0.1498,charter,2.9166665
1047,private,0.0,10.296,0.6817,charter,2.9166665
1047,charter,1.0,35.296,2.3014,charter,2.9166665
1048,beach,0.0,7.896,0.5333,pier,2.0833333
1048,pier,1.0,7.896,0.4522,pier,2.0833333
1048,private,0.0,111.86,0.2413,pier,2.0833333
1048,charter,0.0,146.86,1.0266,pier,2.0833333
1049,beach,0.0,15.096,0.5333,pier,4.583332
1049,pier,1.0,15.096,0.4522,pier,4.583332
1049,private,0.0,213.86,0.2413,pier,4.583332
1049,charter,0.0,248.86,1.0266,pier,4.583332
1050,beach,0.0,61.776,0.2537,private,2.9166665
1050,pier,0.0,61.776,0.1498,private,2.9166665
1050,private,1.0,10.296,0.7369,private,2.9166665
1050,charter,0.0,35.296,2.3101,private,2.9166665
1051,beach,0.0,145.86,0.0678,charter,2.9166665
1051,pier,0.0,145.86,0.0789,charter,2.9166665
1051,private,0.0,217.074,0.0014,charter,2.9166665
1051,charter,1.0,246.074,0.0029,charter,2.9166665
1052,beach,0.0,76.176,0.2537,private,3.75
1052,pier,0.0,76.176,0.1498,private,3.75
1052,private,1.0,12.696,0.7369,private,3.75
1052,charter,0.0,37.696,2.3101,private,3.75
1053,beach,0.0,61.776,0.2537,charter,2.9166665
1053,pier,0.0,61.776,0.1498,charter,2.9166665
1053,private,0.0,10.296,0.6817,charter,2.9166665
1053,charter,1.0,35.296,2.3014,charter,2.9166665
1054,beach,0.0,7.896,0.5333,pier,2.0833333
1054,pier,1.0,7.896,0.4522,pier,2.0833333
1054,private,0.0,111.86,0.2413,pier,2.0833333
1054,charter,0.0,146.86,1.0266,pier,2.0833333
1055,beach,1.0,12.696,0.5333,beach,3.75
1055,pier,0.0,12.696,0.4522,beach,3.75
1055,private,0.0,179.86,0.0156,beach,3.75
1055,charter,0.0,214.86,0.0058,beach,3.75
1056,beach,0.0,104.976,0.2537,charter,5.4166665
1056,pier,0.0,104.976,0.1498,charter,5.4166665
1056,private,0.0,17.496,0.6817,charter,5.4166665
1056,charter,1.0,42.496,2.3014,charter,5.4166665
1057,beach,0.0,7.896,0.5333,pier,2.0833333
1057,pier,1.0,7.896,0.4522,pier,2.0833333
1057,private,0.0,111.86,0.2413,pier,2.0833333
1057,charter,0.0,146.86,1.0266,pier,2.0833333
1058,beach,0.0,76.176,0.2537,charter,3.75
1058,pier,0.0,76.176,0.1498,charter,3.75
1058,private,0.0,12.696,0.0531,charter,3.75
1058,charter,1.0,37.696,0.0052,charter,3.75
1059,beach,0.0,166.212,0.2537,private,5.4166665
1059,pier,0.0,166.212,0.1498,private,5.4166665
1059,private,1.0,52.488,0.0531,private,5.4166665
1059,charter,0.0,77.488,0.0052,private,5.4166665
1060,beach,0.0,16.488,0.5333,pier,1.2499998
1060,pier,1.0,16.488,0.4522,pier,1.2499998
1060,private,0.0,97.096,0.2413,pier,1.2499998
1060,charter,0.0,132.096,1.0266,pier,1.2499998
1061,beach,0.0,143.412,0.2537,private,4.583332
1061,pier,0.0,143.412,0.1498,private,4.583332
1061,private,1.0,45.288,0.6817,private,4.583332
1061,charter,0.0,70.288,2.3014,private,4.583332
1062,beach,0.0,97.812,0.2537,private,2.9166665
1062,pier,0.0,97.812,0.1498,private,2.9166665
1062,private,1.0,30.888,0.7369,private,2.9166665
1062,charter,0.0,55.888,2.3101,private,2.9166665
1063,beach,0.0,75.012,0.2537,charter,2.0833333
1063,pier,0.0,75.012,0.0014,charter,2.0833333
1063,private,0.0,23.688,0.7369,charter,2.0833333
1063,charter,1.0,48.688,2.3101,charter,2.0833333
1064,beach,0.0,30.888,0.5333,pier,2.9166665
1064,pier,1.0,30.888,0.4522,pier,2.9166665
1064,private,0.0,181.896,0.2413,pier,2.9166665
1064,charter,0.0,216.896,1.0266,pier,2.9166665
1065,beach,0.0,120.612,0.2537,private,3.75
1065,pier,0.0,120.612,0.1498,private,3.75
1065,private,1.0,38.088,0.6817,private,3.75
1065,charter,0.0,63.088,2.3014,private,3.75
1066,beach,0.0,97.812,0.2537,charter,2.9166665
1066,pier,0.0,97.812,0.1498,charter,2.9166665
1066,private,0.0,30.888,0.6817,charter,2.9166665
1066,charter,1.0,55.888,2.3014,charter,2.9166665
1067,beach,0.0,30.888,0.5333,pier,2.9166665
1067,pier,1.0,30.888,0.4522,pier,2.9166665
1067,private,0.0,181.896,0.2413,pier,2.9166665
1067,charter,0.0,216.896,1.0266,pier,2.9166665
1068,beach,0.0,120.612,0.2537,private,3.75
1068,pier,0.0,120.612,0.1498,private,3.75
1068,private,1.0,38.088,0.7369,private,3.75
1068,charter,0.0,63.088,2.3101,private,3.75
1069,beach,0.0,97.096,0.0678,charter,1.2499998
1069,pier,0.0,97.096,0.0789,charter,1.2499998
1069,private,0.0,52.212,0.0897,charter,1.2499998
1069,charter,1.0,87.212,1.0905,charter,1.2499998
1070,beach,0.0,189.012,0.2537,charter,6.2500014
1070,pier,0.0,189.012,0.1498,charter,6.2500014
1070,private,0.0,59.688,0.6817,charter,6.2500014
1070,charter,1.0,84.688,2.3014,charter,6.2500014
1071,beach,0.0,52.212,0.2537,charter,1.2499998
1071,pier,0.0,52.212,0.1498,charter,1.2499998
1071,private,0.0,16.488,0.6817,charter,1.2499998
1071,charter,1.0,41.488,2.3014,charter,1.2499998
1072,beach,0.0,75.012,0.2537,private,2.0833333
1072,pier,0.0,75.012,0.1498,private,2.0833333
1072,private,1.0,23.688,0.6817,private,2.0833333
1072,charter,0.0,48.688,2.3014,private,2.0833333
1073,beach,0.0,351.496,0.0678,private,6.2500014
1073,pier,0.0,351.496,0.0789,private,6.2500014
1073,private,1.0,189.012,0.0897,private,6.2500014
1073,charter,0.0,224.012,1.0905,private,6.2500014
1074,beach,1.0,30.888,0.5333,beach,2.9166665
1074,pier,0.0,30.888,0.4522,beach,2.9166665
1074,private,0.0,181.896,0.0156,beach,2.9166665
1074,charter,0.0,216.896,0.0058,beach,2.9166665
1075,beach,0.0,61.776,0.2537,private,2.9166665
1075,pier,0.0,61.776,0.1498,private,2.9166665
1075,private,1.0,10.296,0.7369,private,2.9166665
1075,charter,0.0,35.296,2.3101,private,2.9166665
1076,beach,0.0,267.674,0.0678,private,3.75
1076,pier,0.0,267.674,0.0503,private,3.75
1076,private,1.0,76.176,0.1082,private,3.75
1076,charter,0.0,105.676,0.324,private,3.75
1077,beach,0.0,12.696,0.5333,pier,3.75
1077,pier,1.0,12.696,0.4522,pier,3.75
1077,private,0.0,179.86,0.2413,pier,3.75
1077,charter,0.0,214.86,1.0266,pier,3.75
1078,beach,0.0,32.976,0.2537,charter,1.2499998
1078,pier,0.0,32.976,0.1498,charter,1.2499998
1078,private,0.0,5.496,0.6817,charter,1.2499998
1078,charter,1.0,30.496,2.3014,charter,1.2499998
1079,beach,0.0,47.376,0.2537,charter,2.0833333
1079,pier,0.0,47.376,0.1498,charter,2.0833333
1079,private,0.0,7.896,0.0531,charter,2.0833333
1079,charter,1.0,32.896,0.0052,charter,2.0833333
1080,beach,0.0,32.976,0.2537,private,1.2499998
1080,pier,0.0,32.976,0.1498,private,1.2499998
1080,private,1.0,5.496,0.7369,private,1.2499998
1080,charter,0.0,30.496,2.3101,private,1.2499998
1081,beach,0.0,10.296,0.5333,pier,2.9166665
1081,pier,1.0,10.296,0.4522,pier,2.9166665
1081,private,0.0,145.86,0.2413,pier,2.9166665
1081,charter,0.0,180.86,1.0266,pier,2.9166665
1082,beach,0.0,267.674,0.0678,private,3.75
1082,pier,0.0,267.674,0.0503,private,3.75
1082,private,1.0,76.176,0.0143,private,3.75
1082,charter,0.0,105.676,0.0289,private,3.75
1083,beach,0.0,76.176,0.2537,charter,3.75
1083,pier,0.0,76.176,0.1498,charter,3.75
1083,private,0.0,12.696,0.6817,charter,3.75
1083,charter,1.0,37.696,2.3014,charter,3.75
1084,beach,0.0,61.776,0.2537,charter,2.9166665
1084,pier,0.0,61.776,0.1498,charter,2.9166665
1084,private,0.0,10.296,0.6817,charter,2.9166665
1084,charter,1.0,35.296,2.3014,charter,2.9166665
1085,beach,0.0,111.86,0.0678,charter,2.0833333
1085,pier,0.0,111.86,0.0789,charter,2.0833333
1085,private,0.0,47.376,0.0102,charter,2.0833333
1085,charter,1.0,82.376,0.0209,charter,2.0833333
1086,beach,0.0,227.376,0.2537,private,12.499998
1086,pier,0.0,227.376,0.1498,private,12.499998
1086,private,1.0,37.896,0.7369,private,12.499998
1086,charter,0.0,62.896,2.3101,private,12.499998
1087,beach,0.0,76.176,0.2537,charter,3.75
1087,pier,0.0,76.176,0.1498,charter,3.75
1087,private,0.0,12.696,0.6817,charter,3.75
1087,charter,1.0,37.696,2.3014,charter,3.75
1088,beach,0.0,32.976,0.2537,charter,1.2499998
1088,pier,0.0,32.976,0.1498,charter,1.2499998
1088,private,0.0,5.496,0.0531,charter,1.2499998
1088,charter,1.0,30.496,0.0052,charter,1.2499998
1089,beach,0.0,61.776,0.2537,charter,2.9166665
1089,pier,0.0,61.776,0.1498,charter,2.9166665
1089,private,0.0,10.296,0.6817,charter,2.9166665
1089,charter,1.0,35.296,2.3014,charter,2.9166665
1090,beach,0.0,90.576,0.2537,private,4.583332
1090,pier,0.0,90.576,0.1498,private,4.583332
1090,private,1.0,15.096,0.0531,private,4.583332
1090,charter,0.0,40.096,0.0052,private,4.583332
1091,beach,0.0,227.376,0.2537,private,12.499998
1091,pier,0.0,227.376,0.1498,private,12.499998
1091,private,1.0,37.896,0.6817,private,12.499998
1091,charter,0.0,62.896,2.3014,private,12.499998
1092,beach,0.0,32.976,0.2537,private,1.2499998
1092,pier,0.0,32.976,0.1498,private,1.2499998
1092,private,1.0,5.496,0.6817,private,1.2499998
1092,charter,0.0,30.496,2.3014,private,1.2499998
1093,beach,0.0,47.376,0.2537,charter,2.0833333
1093,pier,0.0,47.376,0.1498,charter,2.0833333
1093,private,0.0,7.896,0.7369,charter,2.0833333
1093,charter,1.0,32.896,2.3101,charter,2.0833333
1094,beach,1.0,17.496,0.5333,beach,5.4166665
1094,pier,0.0,17.496,0.4522,beach,5.4166665
1094,private,0.0,247.86,0.2413,beach,5.4166665
1094,charter,0.0,282.86,1.0266,beach,5.4166665
1095,beach,0.0,97.812,0.2537,private,2.9166665
1095,pier,0.0,97.812,0.1498,private,2.9166665
1095,private,1.0,30.888,0.7369,private,2.9166665
1095,charter,0.0,55.888,2.3101,private,2.9166665
1096,beach,0.0,16.488,0.5333,pier,1.2499998
1096,pier,1.0,16.488,0.4522,pier,1.2499998
1096,private,0.0,97.096,0.2413,pier,1.2499998
1096,charter,0.0,132.096,1.0266,pier,1.2499998
1097,beach,0.0,75.012,0.2537,charter,2.0833333
1097,pier,0.0,75.012,0.1498,charter,2.0833333
1097,private,0.0,23.688,0.0531,charter,2.0833333
1097,charter,1.0,48.688,0.0052,charter,2.0833333
1098,beach,0.0,75.012,0.2537,charter,2.0833333
1098,pier,0.0,75.012,0.1498,charter,2.0833333
1098,private,0.0,23.688,0.6817,charter,2.0833333
1098,charter,1.0,48.688,2.3014,charter,2.0833333
1099,beach,0.0,76.986,0.2537,private,2.0833333
1099,pier,0.0,76.986,0.1498,private,2.0833333
1099,private,1.0,5.922,0.6817,private,2.0833333
1099,charter,0.0,30.922,2.3014,private,2.0833333
1100,beach,0.0,63.168,0.2537,private,2.0833333
1100,pier,0.0,63.168,0.1498,private,2.0833333
1100,private,1.0,15.792,0.0531,private,2.0833333
1100,charter,0.0,40.792,0.0052,private,2.0833333
1101,beach,0.0,82.368,0.2537,private,2.9166665
1101,pier,0.0,82.368,0.1498,private,2.9166665
1101,private,1.0,20.592,0.0531,private,2.9166665
1101,charter,0.0,45.592,0.0052,private,2.9166665
1102,beach,0.0,4.29,0.5333,pier,2.9166665
1102,pier,1.0,4.29,0.4522,pier,2.9166665
1102,private,0.0,132.99,0.2413,pier,2.9166665
1102,charter,0.0,167.99,1.0266,pier,2.9166665
1103,beach,0.0,71.706,0.2537,private,4.583332
1103,pier,0.0,71.706,0.1498,private,4.583332
1103,private,1.0,6.29,0.0531,private,4.583332
1103,charter,0.0,31.29,0.0052,private,4.583332
1104,beach,0.0,8.29,0.5333,pier,6.2500014
1104,pier,1.0,8.29,0.4522,pier,6.2500014
1104,private,0.0,256.99,0.2413,pier,6.2500014
1104,charter,0.0,291.99,1.0266,pier,6.2500014
1105,beach,1.0,94.506,0.2537,beach,6.2500014
1105,pier,0.0,94.506,0.1498,beach,6.2500014
1105,private,0.0,193.986,0.0008,beach,6.2500014
1105,charter,0.0,212.486,0.0027,beach,6.2500014
1106,beach,0.0,1.29,0.5333,pier,0.4166667
1106,pier,1.0,1.29,0.4522,pier,0.4166667
1106,private,0.0,39.99,0.0051,pier,0.4166667
1106,charter,0.0,74.99,1.0266,pier,0.4166667
1107,beach,0.0,37.506,0.2537,charter,2.0833333
1107,pier,0.0,37.506,0.1498,charter,2.0833333
1107,private,0.0,3.29,0.6817,charter,2.0833333
1107,charter,1.0,28.29,2.3014,charter,2.0833333
1108,beach,0.0,48.906,0.2537,charter,2.9166665
1108,pier,0.0,48.906,0.1498,charter,2.9166665
1108,private,0.0,4.29,0.6817,charter,2.9166665
1108,charter,1.0,29.29,2.3014,charter,2.9166665
1109,beach,0.0,37.506,0.2537,charter,2.0833333
1109,pier,0.0,37.506,0.1498,charter,2.0833333
1109,private,0.0,3.29,0.6817,charter,2.0833333
1109,charter,1.0,28.29,2.3014,charter,2.0833333
1110,beach,0.0,60.306,0.2537,charter,3.75
1110,pier,0.0,60.306,0.1498,charter,3.75
1110,private,0.0,5.29,0.6817,charter,3.75
1110,charter,1.0,30.29,2.3014,charter,3.75
1111,beach,0.0,3.29,0.5333,pier,2.0833333
1111,pier,1.0,3.29,0.4522,pier,2.0833333
1111,private,0.0,101.99,0.2413,pier,2.0833333
1111,charter,0.0,136.99,1.0266,pier,2.0833333
1112,beach,0.0,48.906,0.2537,charter,2.9166665
1112,pier,0.0,48.906,0.1498,charter,2.9166665
1112,private,0.0,4.29,0.6817,charter,2.9166665
1112,charter,1.0,29.29,2.3014,charter,2.9166665
1113,beach,0.0,26.106,0.2537,charter,1.2499998
1113,pier,0.0,26.106,0.1498,charter,1.2499998
1113,private,0.0,2.29,0.6817,charter,1.2499998
1113,charter,1.0,27.29,2.3014,charter,1.2499998
1114,beach,0.0,347.004,0.0678,charter,5.4166665
1114,pier,0.0,347.004,0.0503,charter,5.4166665
1114,private,0.0,83.106,0.0143,charter,5.4166665
1114,charter,1.0,112.606,0.0289,charter,5.4166665
1115,beach,1.0,6.29,0.5333,beach,4.583332
1115,pier,0.0,6.29,0.4522,beach,4.583332
1115,private,0.0,194.99,0.2413,beach,4.583332
1115,charter,0.0,229.99,1.0266,beach,4.583332
1116,beach,0.0,48.906,0.2537,charter,2.9166665
1116,pier,0.0,48.906,0.1498,charter,2.9166665
1116,private,0.0,4.29,0.6817,charter,2.9166665
1116,charter,1.0,29.29,2.3014,charter,2.9166665
1117,beach,0.0,2.29,0.5333,pier,1.2499998
1117,pier,1.0,2.29,0.4522,pier,1.2499998
1117,private,0.0,70.99,0.2413,pier,1.2499998
1117,charter,0.0,105.99,1.0266,pier,1.2499998
1118,beach,0.0,6.29,0.5333,pier,4.583332
1118,pier,1.0,6.29,0.4522,pier,4.583332
1118,private,0.0,194.99,0.0156,pier,4.583332
1118,charter,0.0,229.99,0.0058,pier,4.583332
1119,beach,0.0,180.006,0.2537,private,12.499998
1119,pier,0.0,180.006,0.1498,private,12.499998
1119,private,1.0,15.79,0.7369,private,12.499998
1119,charter,0.0,40.79,2.3101,private,12.499998
1120,beach,1.0,4.29,0.5333,beach,2.9166665
1120,pier,0.0,4.29,0.4522,beach,2.9166665
1120,private,0.0,132.99,0.2413,beach,2.9166665
1120,charter,0.0,167.99,1.0266,beach,2.9166665
1121,beach,1.0,4.29,0.5333,beach,2.9166665
1121,pier,0.0,4.29,0.4522,beach,2.9166665
1121,private,0.0,132.99,0.2413,beach,2.9166665
1121,charter,0.0,167.99,1.0266,beach,2.9166665
1122,beach,0.0,204.204,0.0678,private,2.9166665
1122,pier,0.0,204.204,0.0052,private,2.9166665
1122,private,1.0,48.906,0.0732,private,2.9166665
1122,charter,0.0,78.406,0.1726,private,2.9166665
1123,beach,1.0,6.29,0.5333,beach,4.583332
1123,pier,0.0,6.29,0.4522,beach,4.583332
1123,private,0.0,194.99,0.1665,beach,4.583332
1123,charter,0.0,229.99,0.3975,beach,4.583332
1124,beach,1.0,9.29,0.5333,beach,7.0833316
1124,pier,0.0,9.29,0.4522,beach,7.0833316
1124,private,0.0,287.99,0.2413,beach,7.0833316
1124,charter,0.0,322.99,1.0266,beach,7.0833316
1125,beach,0.0,60.306,0.2537,charter,3.75
1125,pier,0.0,60.306,0.1498,charter,3.75
1125,private,0.0,5.29,0.7369,charter,3.75
1125,charter,1.0,30.29,2.3101,charter,3.75
1126,beach,0.0,5.29,0.5333,pier,3.75
1126,pier,1.0,5.29,0.4522,pier,3.75
1126,private,0.0,163.99,0.2413,pier,3.75
1126,charter,0.0,198.99,1.0266,pier,3.75
1127,beach,0.0,4.29,0.5333,pier,2.9166665
